Order_ID,Customer_ID,Restaurant_ID,Partner_ID,Promo_ID,Order_Date,Order_Status,Payment_Method,Order_Amount,Delivery_Time_Min,Delivery_Rating
50351,10414,20034,30129,40004,2024-10-11,delivered,Cash,658.85,20,2
50352,10584,20026,30131,40005,2025-06-08,Pending,Card,475.0,76,2
50353,10337,20060,30081,40002,2024-05-06,Delivered,UPI,543.49,63,2
50354,10496,20169,30055,40004,2024-11-04,Refunded,Card,226.68,28,5
50355,10795,20121,30043,40001,2024-12-18,Refunded,Card,2218.51,52,1
50356,10110,20031,30086,40005,2025-06-12,Refunded,Card,2373.93,16,3
50357,10592,20194,30108,40005,2024-02-24,Refunded,Card,1933.45,52,4
50358,10443,20062,30144,40005,2025-01-05,Delivered,Wallet,2055.09,28,4
50359,10996,20156,30024,40004,2024-01-18,Pending,Cash,924.6,24,4
50360,10607,20031,30094,40001,2024-09-01,Cancelled,UPI,1646.88,29,1
50361,10892,20120,30083,40001,2024-08-28,Pending,Card,3012.11,67,3
50362,10455,20100,30030,40002,2024-07-09,Refunded,Cash,2662.68,24,3
50363,10937,20038,30016,40004,2024-08-08,Refunded,UPI,1948.73,66,5
50364,10134,20026,30003,40004,2025-02-22,delivered,Card,1578.34,74,1
50365,10351,20056,30147,40003,2024-04-02,Refunded,Wallet,1929.62,88,2
50366,10339,20187,30017,40003,2025-09-12,delivered,UPI,2362.34,24,3
50367,10180,20164,30129,40003,2024-02-04,delivered,Wallet,1384.12,25,3
50368,10885,20079,30138,40005,2024-06-01,Cancelled,Cash,1846.28,42,5
50369,10802,20186,30040,40003,2024-09-25,Refunded,Wallet,2226.2,37,5
50370,10455,20034,30055,40003,2024-06-26,Cancelled,Wallet,629.48,49,4
50371,10159,20199,30094,40001,2025-03-11,Refunded,Cash,2746.84,32,5
50372,10391,20070,30035,40002,2025-01-03,Cancelled,Wallet,1147.25,75,5
50373,10182,20165,30087,40005,2024-09-28,Cancelled,UPI,1959.54,65,2
50374,10094,20055,30028,40003,2025-07-17,Pending,Wallet,332.35,51,5
50375,10845,20072,30089,40001,2025-12-15,Pending,UPI,885.61,83,1
50376,10265,20136,30021,40005,2025-03-16,delivered,Card,190.37,40,4
50377,10466,20012,30079,40003,2024-04-30,Pending,Wallet,3143.69,55,5
50378,10765,20051,30083,40003,2024-10-07,Delivered,Cash,1035.0,88,1
50379,10087,20157,30098,40003,2025-08-11,Delivered,Card,841.01,65,3
50380,10641,20043,30133,40005,2024-10-29,Cancelled,Card,2986.74,83,1
50381,10248,20095,30132,40005,2025-05-02,Delivered,Card,1822.62,80,4
50382,10170,20011,30096,40001,2024-01-19,Refunded,Cash,2873.6,28,1
50383,10132,20078,30076,40001,2025-06-02,Cancelled,Card,1974.88,62,2
50384,10327,20045,30035,40004,2024-06-17,Pending,Wallet,1790.98,61,2
50385,10139,20142,30083,40005,2024-09-02,Refunded,Wallet,510.86,57,1
50386,10956,20117,30025,40005,2025-07-21,delivered,UPI,1750.21,82,3
50387,10897,20085,30083,40004,2024-01-20,Cancelled,UPI,1997.24,22,2
50388,10816,20067,30082,40001,2024-05-28,Refunded,Cash,2293.88,25,3
50389,10947,20117,30118,40001,2024-12-13,Cancelled,Cash,1190.09,51,5
50390,10904,20015,30091,40005,2025-02-17,Pending,Cash,431.94,80,5
50391,10281,20036,30019,40003,2025-10-05,Refunded,UPI,1939.5,34,4
50392,10290,20142,30139,40002,2025-02-24,delivered,UPI,240.76,27,2
50393,10977,20173,30114,40005,2025-12-10,Cancelled,UPI,436.95,40,1
50394,10773,20200,30040,40004,2025-06-28,Cancelled,Card,814.18,30,5
50395,10408,20123,30072,40001,2024-08-25,delivered,Cash,2762.73,48,5
50396,10947,20009,30094,40004,2024-05-09,Refunded,Wallet,2374.03,26,5
50397,10340,20167,30002,40004,2025-07-19,delivered,Card,1966.52,11,3
50398,10382,20146,30008,40004,2024-02-16,Refunded,UPI,1592.5,70,1
50399,10330,20060,30067,40004,2025-10-25,Refunded,UPI,392.44,66,5
50400,10955,20114,30149,40003,2025-06-27,delivered,Cash,2701.74,72,2
50401,10424,20032,30131,40003,2025-12-30,Delivered,Card,2664.03,79,4
50402,10982,20062,30057,40002,2024-08-15,Cancelled,Cash,2951.99,12,4
50403,10016,20136,30108,40003,2025-11-20,Delivered,Wallet,962.9,86,3
50404,10706,20162,30044,40004,2025-04-10,delivered,Wallet,2462.17,46,4
50405,10971,20158,30083,40002,2025-10-13,Refunded,UPI,243.48,72,2
50406,10756,20157,30029,40003,2024-01-07,Pending,Cash,831.43,54,4
50407,10969,20087,30085,40003,2024-11-08,Delivered,Card,1960.83,32,1
50408,10473,20139,30081,40002,2025-05-28,Delivered,UPI,1935.54,10,3
50409,10548,20067,30085,40003,2025-07-01,Refunded,UPI,784.3,19,5
50410,10657,20093,30019,40005,2025-07-23,delivered,Wallet,932.47,83,3
50411,10355,20107,30007,40003,2024-09-17,Delivered,UPI,2924.03,57,1
50412,10566,20182,30136,40004,2024-04-07,Cancelled,Cash,1911.94,19,5
50413,10101,20037,30020,40004,2025-04-05,Pending,Card,2265.33,32,5
50414,10349,20187,30122,40003,2025-02-22,delivered,Card,2611.67,20,1
50415,10059,20038,30113,40003,2024-07-08,delivered,Wallet,1791.13,62,5
50416,10003,20175,30024,40005,2024-05-15,Cancelled,Card,1031.37,42,4
50417,10732,20002,30007,40005,2025-01-08,Cancelled,Cash,2607.22,12,1
50418,10248,20151,30028,40004,2024-08-02,Cancelled,UPI,1449.02,39,1
50419,10450,20150,30029,40003,2025-03-21,Delivered,Cash,829.07,70,2
50420,10718,20041,30083,40004,2025-04-03,Refunded,Card,2569.29,78,1
50421,10464,20144,30127,40001,2024-03-16,Delivered,Card,2212.87,57,2
50422,10484,20121,30097,40002,2025-09-16,Refunded,Wallet,378.59,73,2
50423,10564,20025,30143,40002,2024-12-02,Pending,Cash,2983.49,38,5
50424,10254,20115,30101,40005,2025-05-21,Cancelled,Wallet,2061.83,78,2
50425,10855,20085,30017,40001,2024-11-09,Pending,UPI,746.33,70,2
50426,10002,20104,30019,40005,2024-02-07,Refunded,Wallet,2414.13,34,1
50427,10208,20194,30089,40004,2024-11-29,Cancelled,Card,3151.4,55,5
50428,10207,20200,30002,40002,2024-11-24,Pending,UPI,713.51,14,3
50429,10026,20200,30100,40005,2025-03-07,Delivered,Wallet,162.32,55,1
50430,10717,20116,30037,40005,2024-02-06,delivered,Card,2947.23,90,4
50431,10785,20137,30120,40001,2024-10-21,Pending,Cash,1083.2,54,1
50432,10925,20114,30002,40005,2025-03-03,Delivered,UPI,328.24,71,1
50433,10276,20004,30100,40001,2025-06-28,Delivered,Card,2558.56,60,2
50434,10623,20001,30133,40004,2025-12-11,Pending,Card,490.72,77,1
50435,10232,20045,30084,40003,2025-02-04,Cancelled,UPI,372.84,54,4
50436,10845,20128,30051,40003,2025-06-16,delivered,UPI,2169.03,35,3
50437,10763,20116,30060,40003,2024-02-12,Cancelled,Cash,3140.88,59,5
50438,10395,20020,30024,40001,2024-04-18,delivered,Cash,827.28,79,1
50439,10749,20178,30009,40002,2024-02-07,Delivered,Card,1617.82,89,5
50440,10431,20102,30062,40003,2024-12-19,delivered,Card,820.49,53,4
50441,10460,20068,30131,40004,2024-03-01,Cancelled,Cash,2992.62,37,5
50442,10932,20148,30149,40005,2025-07-19,Pending,Cash,820.48,10,5
50443,10076,20029,30057,40002,2024-01-21,Cancelled,Card,2560.65,73,2
50444,10375,20098,30053,40004,2024-01-03,Pending,Cash,138.84,41,3
50445,10369,20084,30083,40002,2024-01-20,Pending,Cash,535.31,86,4
50446,10083,20121,30118,40002,2025-05-10,Cancelled,Card,2160.84,25,5
50447,10006,20082,30048,40005,2025-07-08,Delivered,Card,1516.81,90,5
50448,10544,20018,30005,40002,2025-08-10,Refunded,Cash,2030.41,19,1
50449,10119,20052,30145,40004,2024-10-11,Pending,Card,649.23,43,4
50450,10240,20065,30098,40004,2024-04-12,Refunded,Wallet,1888.44,77,2
50451,10154,20164,30037,40005,2025-12-13,Pending,Card,621.36,73,5
50452,10212,20062,30048,40002,2025-02-04,Cancelled,UPI,,70,3
50453,10672,20170,30023,40002,2024-03-06,Pending,UPI,2258.55,13,1
50454,10773,20021,30027,40003,2024-09-03,delivered,Wallet,1889.67,77,3
50455,10579,20109,30144,40005,2025-12-10,Refunded,Card,1272.42,78,1
50456,10222,20043,30146,40004,2025-03-26,Cancelled,Card,3109.52,65,4
50457,10502,20110,30106,40003,2024-11-04,Delivered,Wallet,801.13,43,4
50458,10458,20128,30092,40005,2024-01-27,Delivered,Wallet,2263.92,30,5
50459,10108,20126,30124,40001,2024-03-13,Pending,Card,2688.97,66,4
50460,10513,20071,30136,40003,2025-02-01,Refunded,Card,3108.62,68,1
50461,10994,20094,30073,40002,2024-12-26,Delivered,Cash,2048.06,51,4
50462,10153,20034,30053,40003,2024-08-18,Delivered,Wallet,1639.12,52,4
50463,10450,20150,30148,40005,2024-02-11,delivered,Card,522.57,52,1
50464,10548,20150,30145,40001,2024-11-11,Cancelled,Cash,2338.69,63,4
50465,10378,20052,30071,40005,2024-08-26,delivered,Card,993.59,72,3
50466,10119,20054,30121,40001,2025-02-28,delivered,Cash,668.8,19,1
50467,10366,20127,30058,40004,2024-03-21,Delivered,Wallet,2479.55,57,3
50468,10130,20013,30042,40002,2025-08-10,Refunded,Wallet,2743.98,87,2
50469,10480,20002,30028,40004,2024-09-26,Pending,Card,811.45,75,5
50470,10977,20075,30013,40003,2025-10-13,Delivered,Card,995.58,40,2
50471,10977,20118,30035,40004,2024-01-10,delivered,Card,2017.81,36,5
50472,10854,20014,30082,40004,2024-03-11,Pending,Card,1181.71,59,3
50473,10799,20191,30030,40002,2024-09-09,Pending,Card,1505.81,67,2
50474,10332,20133,30097,40002,2024-07-09,Refunded,Card,442.46,45,4
50475,10495,20025,30017,40001,2025-03-09,delivered,Card,156.12,38,1
50476,10332,20023,30020,40004,2025-06-17,Delivered,Cash,820.9,22,1
50477,10553,20131,30026,40004,2025-08-16,Cancelled,Wallet,2645.34,51,1
50478,10124,20103,30028,40003,2024-02-23,Delivered,Card,2677.69,43,5
50479,10993,20086,30091,40001,2025-10-03,Delivered,Wallet,2080.64,41,5
50480,10222,20178,30034,40001,2025-09-17,Cancelled,Card,1626.02,89,1
50481,10997,20045,30068,40005,2024-09-27,Delivered,Card,3070.82,24,1
50482,10576,20156,30002,40002,2025-09-13,Cancelled,Card,2562.09,88,4
50483,10038,20030,30026,40002,2024-07-01,delivered,UPI,2494.72,20,1
50484,10560,20103,30092,40004,2024-02-03,Refunded,Card,1009.3,18,5
50485,10378,20174,30112,40004,2025-08-14,Delivered,Wallet,1510.06,87,4
50486,10861,20083,30150,40004,2024-01-13,delivered,Card,678.01,12,5
50487,10614,20128,30120,40001,2024-10-22,delivered,UPI,924.08,42,2
50488,10888,20058,30099,40004,2024-09-02,delivered,Cash,1690.95,52,3
50489,10924,20174,30096,40002,2024-11-12,Pending,UPI,540.52,85,5
50490,10346,20158,30114,40003,2025-11-30,Pending,Cash,196.23,30,4
50491,10698,20118,30150,40001,2024-04-29,Delivered,Card,1244.18,76,3
50492,10656,20166,30147,40004,2025-05-11,Pending,Wallet,2763.59,70,1
50493,10033,20119,30014,40004,2025-02-06,Pending,UPI,1714.05,51,3
50494,10639,20005,30131,40005,2025-05-02,Delivered,Cash,3077.69,41,2
50495,10383,20180,30098,40005,2024-04-14,Delivered,UPI,388.84,14,4
50496,10617,20038,30012,40003,2024-05-07,Delivered,UPI,1511.23,79,2
50497,10276,20119,30106,40003,2025-11-21,Delivered,Card,712.92,33,5
50498,10122,20017,30143,40005,2025-03-27,Delivered,UPI,2290.13,87,5
50499,10936,20039,30119,40001,2025-11-03,Pending,Card,1129.61,28,1
50500,10556,20097,30093,40004,2024-03-24,delivered,Cash,352.68,32,5
50501,10505,20139,30084,40003,2025-11-09,Cancelled,Cash,2369.64,38,4
50502,10315,20183,30139,40002,2024-06-13,Refunded,Card,1856.46,47,4
50503,10069,20196,30070,40004,2024-03-01,Refunded,Cash,1239.26,49,1
50504,10153,20199,30083,40001,2025-12-21,Refunded,Wallet,384.29,71,2
50505,10076,20179,30121,40002,2025-11-09,Cancelled,Cash,1727.18,47,1
50506,10855,20182,30120,40004,2024-05-11,delivered,Wallet,1870.07,80,1
50507,10041,20066,30131,40001,2025-10-31,Refunded,Cash,2201.09,30,4
50508,10450,20030,30041,40005,2025-10-31,Pending,Cash,2753.87,47,5
50509,10261,20003,30106,40003,2025-01-05,Cancelled,UPI,2688.9,83,3
50510,10523,20116,30018,40001,2025-01-01,delivered,UPI,1628.73,28,5
50511,10862,20058,30016,40003,2024-01-24,Pending,Cash,309.93,45,5
50512,10102,20092,30075,40001,2025-07-07,Delivered,UPI,1704.52,69,2
50513,10876,20014,30063,40001,2025-11-28,Pending,Card,1240.59,59,4
50514,10540,20094,30140,40003,2024-08-04,Pending,UPI,1075.94,81,5
50515,10193,20185,30094,40005,2025-04-29,Delivered,UPI,348.83,34,5
50516,10327,20144,30132,40005,2024-06-10,Delivered,Card,2076.19,57,2
50517,10561,20120,30143,40002,2024-12-12,Cancelled,UPI,3037.83,51,4
50518,10298,20124,30138,40001,2024-02-23,Cancelled,UPI,2765.22,69,3
50519,10973,20045,30092,40004,2025-01-09,delivered,UPI,2364.19,78,2
50520,10561,20118,30142,40003,2025-10-31,Refunded,Wallet,2061.82,28,2
50521,10088,20104,30111,40001,2024-03-01,delivered,Wallet,570.63,27,1
50522,10150,20067,30129,40004,2024-04-21,delivered,Wallet,3129.97,65,4
50523,10875,20072,30016,40005,2024-07-13,delivered,Card,1126.64,80,3
50524,10041,20089,30094,40002,2024-11-03,Pending,Wallet,715.56,37,3
50525,10288,20172,30126,40004,2025-10-12,Delivered,Cash,1772.58,47,2
50526,10363,20184,30110,40004,2024-03-28,delivered,Cash,1526.25,24,4
50527,10628,20047,30088,40002,2024-08-27,Cancelled,Card,571.83,33,4
50528,10774,20065,30022,40001,2025-11-22,delivered,Wallet,564.74,64,5
50529,10452,20190,30024,40003,2025-05-02,delivered,Cash,2477.77,24,1
50530,10885,20096,30080,40003,2025-06-09,Delivered,Cash,392.19,12,2
50531,10704,20131,30061,40003,2025-04-11,Delivered,Card,2777.98,65,1
50532,11000,20096,30074,40005,2024-10-02,Cancelled,Cash,2757.27,65,2
50533,10684,20141,30127,40003,2024-07-26,Cancelled,UPI,1428.41,45,4
50534,10848,20148,30071,40001,2024-03-17,Pending,Card,1890.05,29,5
50535,10082,20040,30125,40005,2025-10-29,Delivered,Card,2491.47,58,2
50536,10822,20013,30060,40002,2025-10-11,Cancelled,Card,1698.45,14,5
50537,10509,20092,30029,40005,2025-04-29,delivered,Cash,373.03,60,5
50538,10565,20012,30099,40005,2024-12-21,delivered,UPI,234.99,46,2
50539,10953,20155,30014,40005,2025-11-14,Refunded,Card,2500.06,79,1
50540,10579,20130,30005,40004,2024-01-23,Cancelled,Card,533.38,38,5
50541,10676,20112,30134,40002,2024-01-14,delivered,Wallet,466.86,72,1
50542,10085,20056,30032,40004,2024-03-17,Refunded,Wallet,779.02,38,1
50543,10400,20177,30124,40005,2024-03-25,Cancelled,Wallet,2281.1,83,3
50544,10407,20095,30129,40005,2025-07-22,Delivered,Card,1563.58,43,4
50545,10973,20038,30087,40005,2024-01-16,Delivered,Wallet,2916.29,89,5
50546,10299,20111,30139,40005,2024-08-09,Refunded,UPI,1519.9,11,2
50547,10543,20033,30023,40001,2025-08-27,Delivered,Card,1551.34,21,2
50548,10809,20153,30007,40005,2025-01-03,Refunded,UPI,1272.1,79,4
50549,10189,20177,30029,40004,2025-10-04,Refunded,UPI,1543.03,79,4
50550,10625,20024,30135,40005,2025-12-10,Delivered,Card,1208.6,56,4
50551,10149,20121,30048,40002,2024-12-09,Refunded,Card,2606.06,67,4
50552,10402,20004,30108,40004,2024-08-16,Refunded,Wallet,1050.65,65,4
50553,10790,20004,30055,40003,2024-10-21,Refunded,Cash,1234.15,31,2
50554,10211,20092,30040,40001,2025-06-13,Delivered,Card,2985.07,15,3
50555,10179,20171,30079,40002,2025-03-31,Pending,Card,2946.65,86,1
50556,10011,20166,30023,40005,2025-04-01,delivered,Cash,467.35,80,5
50557,10542,20047,30106,40002,2024-03-28,delivered,Card,678.16,18,5
50558,10479,20196,30131,40005,2024-01-22,Pending,Cash,1404.07,18,5
50559,10486,20020,30136,40002,2024-06-21,Pending,Wallet,2605.68,30,1
50560,10935,20144,30010,40002,2024-07-24,Pending,UPI,1084.2,14,1
50561,10008,20179,30032,40002,2025-01-01,Pending,Cash,617.13,20,5
50562,10455,20190,30029,40004,2025-06-07,Pending,UPI,1571.11,31,4
50563,10579,20171,30135,40002,2024-06-23,Cancelled,Card,2945.45,51,1
50564,10343,20158,30007,40003,2024-03-10,Cancelled,Cash,797.93,83,3
50565,10369,20074,30130,40003,2025-10-09,Delivered,Card,,61,5
50566,10269,20036,30058,40003,2024-01-17,delivered,Card,2342.23,90,5
50567,10337,20002,30123,40005,2025-05-03,Delivered,UPI,941.95,75,2
50568,10717,20067,30125,40002,2024-06-14,delivered,Card,919.54,69,5
50569,10754,20069,30069,40005,2024-01-09,Delivered,UPI,1239.8,76,4
50570,10521,20143,30115,40001,2024-06-23,Pending,Wallet,1567.89,26,3
50571,10881,20103,30006,40001,2024-09-18,Delivered,Card,933.4,14,5
50572,10404,20083,30147,40002,2025-06-22,Refunded,Wallet,2234.75,89,4
50573,10221,20067,30127,40002,2024-12-13,delivered,Cash,1714.85,19,5
50574,10683,20133,30002,40004,2024-10-30,Cancelled,Wallet,2085.68,36,3
50575,10293,20066,30117,40002,2024-02-03,Delivered,Cash,1559.81,86,4
50576,10528,20112,30096,40005,2025-04-06,Pending,Cash,2793.79,11,1
50577,10424,20028,30020,40002,2025-07-26,Pending,Card,389.2,50,5
50578,10807,20022,30149,40002,2025-12-08,Delivered,Cash,2898.78,39,2
50579,10577,20046,30035,40001,2024-09-03,Refunded,Wallet,2781.45,20,1
50580,10461,20171,30035,40003,2024-05-11,Delivered,Cash,1835.18,50,5
50581,10632,20138,30100,40005,2025-09-08,Delivered,Cash,1893.2,47,3
50582,10996,20167,30031,40002,2025-12-04,Pending,UPI,2143.17,46,5
50583,10690,20198,30017,40001,2025-05-04,Pending,Cash,1256.73,83,5
50584,10467,20034,30138,40005,2025-12-02,Pending,Wallet,3069.42,46,3
50585,10652,20029,30139,40001,2024-09-03,Cancelled,Card,966.5,56,1
50586,10328,20074,30078,40004,2024-03-09,delivered,Card,2904.9,37,5
50587,10260,20122,30145,40002,2024-05-06,delivered,Cash,3161.56,21,2
50588,10893,20153,30011,40005,2025-05-19,Delivered,Card,496.5,88,3
50589,10084,20121,30012,40001,2025-01-08,Refunded,Card,459.73,26,1
50590,10662,20038,30076,40004,2024-08-25,Refunded,Wallet,1921.78,71,2
50591,10177,20016,30087,40005,2025-06-11,delivered,Card,1310.36,85,5
50592,10546,20068,30072,40002,2025-06-12,delivered,Card,1636.2,68,1
50593,10215,20136,30131,40005,2025-12-27,Cancelled,UPI,1325.51,68,5
50594,10903,20002,30133,40001,2024-02-14,Refunded,Wallet,3065.99,25,3
50595,10363,20056,30126,40003,2025-04-19,Pending,Card,1383.79,49,3
50596,10947,20082,30041,40003,2025-01-19,delivered,UPI,1768.35,50,2
50597,10426,20113,30090,40003,2025-04-19,delivered,Wallet,1579.11,60,5
50598,10921,20095,30036,40001,2024-02-27,Cancelled,Card,2480.42,50,3
50599,10505,20034,30106,40002,2024-09-09,Refunded,Cash,2936.35,10,3
50600,10773,20184,30076,40003,2024-09-12,Cancelled,Wallet,971.6,28,1
50601,10562,20059,30014,40001,2024-10-17,Delivered,Wallet,3097.07,28,5
50602,10790,20059,30041,40002,2024-09-12,Delivered,Card,1942.64,19,1
50603,10218,20049,30045,40001,2024-03-30,Delivered,Cash,2735.82,29,1
50604,10089,20098,30078,40001,2024-01-02,Cancelled,Cash,611.07,53,1
50605,10741,20033,30130,40002,2025-01-20,delivered,Cash,236.42,37,1
50606,10606,20120,30066,40002,2025-07-05,Delivered,UPI,596.97,35,3
50607,10712,20116,30003,40002,2025-08-01,Pending,Cash,252.08,76,2
50608,10469,20197,30126,40001,2024-07-11,delivered,Wallet,2125.12,62,2
50609,10031,20057,30080,40002,2025-11-26,Refunded,Wallet,1152.27,38,5
50610,10222,20191,30026,40004,2025-04-08,delivered,Card,506.52,87,4
50611,10865,20029,30008,40005,2024-07-06,Pending,Wallet,2131.7,48,2
50612,10597,20193,30035,40002,2025-08-17,delivered,Card,2447.22,34,1
50613,10261,20125,30078,40004,2024-04-01,delivered,Cash,937.29,17,1
50614,10547,20019,30073,40004,2025-11-15,Pending,UPI,3072.34,19,5
50615,10651,20194,30140,40003,2025-06-23,Delivered,Card,1943.03,28,2
50616,10147,20182,30090,40005,2024-07-04,Refunded,Wallet,796.27,64,1
50617,10024,20030,30034,40002,2024-04-27,Delivered,Cash,363.47,83,5
50618,10032,20134,30029,40002,2025-11-23,Cancelled,Card,1117.2,61,1
50619,10732,20096,30013,40005,2024-07-03,Refunded,UPI,404.08,19,5
50620,10797,20101,30029,40002,2025-07-06,Delivered,Cash,1817.87,42,1
50621,10724,20112,30077,40005,2025-07-19,Pending,Wallet,1980.73,17,5
50622,10135,20028,30103,40005,2025-08-12,Refunded,Cash,1333.22,60,1
50623,10250,20158,30060,40001,2025-08-03,Cancelled,Card,1294.23,32,3
50624,10022,20024,30026,40003,2025-09-21,Delivered,UPI,1204.48,87,4
50625,10036,20049,30084,40003,2024-06-01,Delivered,UPI,2712.99,20,1
50626,10537,20176,30108,40002,2025-08-04,delivered,Cash,1731.17,37,3
50627,10984,20193,30113,40004,2025-04-23,Pending,UPI,694.38,39,1
50628,10949,20123,30093,40005,2025-05-10,Cancelled,Wallet,1875.72,73,2
50629,10211,20011,30103,40003,2024-09-25,Pending,Wallet,135.35,79,2
50630,10366,20108,30136,40002,2025-06-22,delivered,Cash,3145.75,35,4
50631,10639,20087,30010,40005,2024-08-05,Refunded,Card,1150.44,85,4
50632,10185,20098,30035,40004,2025-01-05,Delivered,UPI,2168.81,87,3
50633,10241,20164,30084,40001,2025-07-12,Cancelled,UPI,823.21,72,4
50634,10417,20134,30126,40003,2024-07-16,Pending,Cash,1145.51,33,2
50635,10371,20128,30031,40004,2024-08-18,Refunded,UPI,2567.13,72,1
50636,10954,20192,30104,40005,2025-05-22,delivered,UPI,1516.41,23,3
50637,10630,20011,30112,40002,2024-10-06,Cancelled,Wallet,1718.84,56,2
50638,10800,20081,30087,40005,2024-12-02,Pending,UPI,547.07,40,1
50639,10105,20051,30147,40002,2024-02-21,Pending,Wallet,1074.22,63,2
50640,10249,20108,30148,40005,2024-05-13,Refunded,UPI,678.75,46,2
50641,10026,20039,30115,40002,2025-12-13,Refunded,Cash,323.28,34,3
50642,10969,20133,30051,40005,2024-02-21,delivered,Cash,2054.83,10,1
50643,10143,20159,30046,40004,2024-01-25,Delivered,UPI,2842.53,42,2
50644,10506,20087,30089,40001,2024-10-08,delivered,Cash,1905.28,18,5
50645,10678,20182,30132,40005,2024-08-31,Delivered,UPI,2963.82,86,3
50646,10580,20191,30075,40004,2025-04-25,Delivered,UPI,805.01,11,5
50647,10269,20088,30092,40005,2025-11-20,Refunded,Wallet,466.3,42,4
50648,10367,20087,30016,40004,2024-11-01,Cancelled,Card,2308.33,35,1
50649,10795,20040,30085,40004,2024-03-05,Pending,Cash,656.17,27,4
50650,10281,20167,30097,40005,2024-06-03,Refunded,Cash,2928.39,23,1
50651,10735,20178,30024,40004,2025-04-03,delivered,UPI,2457.85,28,2
50652,10568,20070,30134,40002,2024-08-21,Cancelled,Wallet,3028.18,10,4
50653,10907,20018,30103,40005,2025-06-04,delivered,Cash,231.4,78,2
50654,10699,20111,30030,40002,2024-05-01,Cancelled,Cash,2708.9,44,4
50655,10057,20135,30057,40001,2024-11-24,Refunded,UPI,2557.82,53,5
50656,10391,20077,30004,40003,2024-06-16,Pending,Wallet,1986.94,58,3
50657,10402,20158,30121,40002,2024-12-17,Refunded,Card,2436.86,74,1
50658,10963,20007,30069,40004,2025-10-13,Refunded,UPI,2369.95,47,2
